n path1 path2 path3
609 5.10182524035 4.97358851776 5.04023061714
610 5.09602588293 4.97834659454 5.03360046292
611 5.09398482081 4.97118932651 5.05827629617
612 5.09221299932 4.97176688398 5.05664013302
613 5.08728347446 4.97028373348 5.04842643302
614 5.08060614892 4.96245088011 5.04387595066
615 5.07863133937 4.96776031016 5.04683132199
616 5.07141113111 4.98057917168 5.03948938801
617 5.06466865646 4.9753144048 5.04259762702
618 5.05686734396 4.97604092681 5.05030038325
619 5.05446017039 4.96820957476 5.06206036402
620 5.04633407735 4.96328363164 5.05563945939
621 5.03902572183 4.95943642235 5.0554904715
622 5.03436778559 4.96482685602 5.05171287062
623 5.02987725886 4.95813650513 5.04501234767
624 5.06323479172 4.95898725346 5.04135498316
625 5.07082389672 4.95704064225 5.0433784917
626 5.07018655549 4.95918937885 5.04321414752
627 5.06458439726 4.95728268623 5.03744546638
628 5.06519654124 4.95552571168 5.03195719386
629 5.06362605475 4.95059659389 5.03888501658
630 5.06727225905 4.94999820715 5.03574223612
631 5.06200173398 4.95809060182 5.03328579849
632 5.05438808703 4.9523485812 5.03293327377
633 5.04874814279 4.94943403689 5.03111155991
634 5.04547992552 4.94517878381 5.05180164257
635 5.06625997032 4.94439120307 5.06213115528
636 5.07897013603 4.95708178094 5.05489169114
637 5.08189513899 4.9530164906 5.07974616257
638 5.08020590556 4.9522765251 5.09778621059
639 5.07947376371 4.94597925035 5.09374402034
640 5.08310124045 4.94219979496 5.09314718796
641 5.07657116175 4.94067345859 5.08756755726
642 5.08776661091 4.95071855784 5.09629096099
643 5.08735106014 4.95571351014 5.09448657636
644 5.08573080483 4.96461344596 5.09471742146
645 5.07841805475 4.95989741432 5.0972206519
646 5.07208364208 4.96318528795 5.11553009665
647 5.07580815848 4.95757122948 5.11061267078
648 5.07276683506 4.95735592506 5.11046048255
649 5.07322036093 4.95690247382 5.12300199829
650 5.06980924911 4.95404519046 5.13092124074
651 5.06229917473 4.9515128416 5.12348775448
652 5.05851254478 4.94617520589 5.1388455725
653 5.05088594464 4.93860704636 5.1338088003
654 5.04815009566 4.94021335614 5.13425573472
655 5.05853068072 4.93574412607 5.12662337735
656 5.05349463921 4.9373595183 5.13903208699
657 5.04710447635 4.95177973337 5.13708511631
658 5.04522015406 4.95241609535 5.15829857646
659 5.04204654721 4.95027947708 5.15805364797
660 5.03821142128 4.94680863772 5.16015624257
661 5.03154913567 4.94304437899 5.16008473513
662 5.042522024 4.93974893471 5.15943297253
663 5.03832007855 4.93295837129 5.16092691368
664 5.0402832935 4.9379698757 5.16847272623
665 5.04670301177 4.93269571931 5.17027340908
666 5.04931098374 4.95066906128 5.16545346475
667 5.04933806028 4.94537133199 5.15860015837
668 5.06269287326 4.94002360594 5.15196374083
669 5.05585517624 4.93820990253 5.15918054188
670 5.04959769151 4.94222261189 5.157795169
671 5.05790149238 4.93582843086 5.15030096481
672 5.05128416147 4.93802866095 5.14442273622
673 5.05831573479 4.93496113993 5.14472699275
674 5.05414030397 4.92802572626 5.14009911475
675 5.06586133153 4.92107913298 5.13414645542
676 5.07499636624 4.91528162479 5.12728272595
677 5.07455250397 4.90878161084 5.12448197584
678 5.06776578605 4.90216189931 5.12243362219
679 5.06223207465 4.89586570554 5.14021104086
680 5.05926759514 4.8956967607 5.13360572024
681 5.06441188805 4.92656017593 5.13374305231
682 5.06084157609 4.92123651935 5.12691241421
683 5.05355531468 4.93552045742 5.12106718898
684 5.0611204802 4.93917588979 5.11726619184
685 5.07404133112 4.93316677125 5.11044879158
686 5.07554932025 4.92917617264 5.11243504198
687 5.07540881179 4.92315024973 5.11562017668
688 5.06922281651 4.93846264794 5.12748189795
689 5.0638318391 4.93376540565 5.1653706518
690 5.05788524863 4.92760668043 5.15818630352
691 5.05402046028 4.93066907387 5.152130323
692 5.07822907471 4.92845384367 5.14780636989
693 5.09282621976 4.9335531938 5.1555820624
694 5.10393278649 4.94450829653 5.15282942424
695 5.10094886444 4.93992089342 5.14751147077
696 5.10403981202 4.93666553159 5.14178126282
697 5.0995152898 4.9311632655 5.16368664895
698 5.09891684043 4.92617892133 5.15773231914
699 5.10995633011 4.92341760789 5.16357185129
700 5.10715694718 4.92027451271 5.16224823837
701 5.10082653563 4.91337584959 5.15522573458
702 5.09554143117 4.91077953167 5.15021740656
703 5.09821821326 4.9072741409 5.1541003498
704 5.0963477658 4.90571232006 5.16177708009
705 5.09471831171 4.91992793333 5.15732836093
706 5.09050301042 4.93136822589 5.1529313288
707 5.08470717199 4.92971693061 5.1528233299
708 5.07855237116 4.93944351533 5.1465899446
709 5.07308552779 4.9346696992 5.15575727951
710 5.07434254165 4.93485438825 5.14854526034
711 5.07113494758 4.94404008376 5.14265228052
712 5.07162783749 4.93865956361 5.13793789432
713 5.08689558041 4.93305815141 5.13615814279
714 5.07982589342 4.93378361092 5.13082154009
715 5.07435125681 4.94384844143 5.12764328888
716 5.06788613538 4.93742148843 5.13347401483
717 5.07547045842 4.937221805 5.1287609749
718 5.06910047099 4.93547973183 5.12241771924
719 5.06392860262 4.93671036764 5.12775575283
720 5.06652385115 4.93402623075 5.13225125665
721 5.06484943102 4.92895666007 5.13365914353
722 5.06417200009 4.92365933885 5.129858946
723 5.0600612537 4.92971032822 5.12682351669
724 5.07128564717 4.93339734195 5.15091864146
725 5.06936124513 4.93141652663 5.144646507
726 5.06491829464 4.92814854039 5.14102394169
727 5.05989354942 4.93017782641 5.13505456562
728 5.07122090216 4.9364595116 5.14076653977
729 5.0673442204 4.9341515978 5.13491061942
730 5.06067031721 4.93251579086 5.12796575895
731 5.05644096262 4.93633235227 5.13337151772
732 5.0539626947 4.93185571526 5.13389574395
733 5.04823416563 4.92600440692 5.14056001637
734 5.04699443855 4.92469120121 5.14056123452
735 5.04263399396 4.9310512934 5.13892221918
736 5.0492800356 4.92539533593 5.14930545303
737 5.04586219648 4.92182822953 5.14497359858
738 5.04722379261 4.91762170505 5.13820476413
739 5.04406330851 4.92512449002 5.15810105931
740 5.03944609686 4.92873026092 5.15808272593
741 5.04507215239 4.92779355198 5.15759868955
742 5.04753621928 4.92563426734 5.15431649544
743 5.04980807522 4.93812398965 5.15482055702
744 5.05011506258 4.96714532284 5.15689869493
745 5.04977630901 4.97898169587 5.1501432055
746 5.04659323227 4.97681709235 5.14787633018
747 5.08027075072 4.97190350909 5.14194798638
748 5.08108525653 4.97908766376 5.1353179978
749 5.08718194613 4.97946763298 5.13353949329
750 5.1009489564 4.98012489773 5.12684354629
751 5.09923867312 4.97358699853 5.12162863238
752 5.0972044569 4.96707080866 5.12125694973
753 5.09868568316 4.97197089239 5.12438973393
754 5.09241029478 4.98311392619 5.12156400904
755 5.08702540752 4.9843839379 5.11668272621
756 5.08116277368 4.97880370682 5.12190998959
757 5.07617168208 4.9753547073 5.1235284633
758 5.07430677017 4.97401766441 5.13105491054
759 5.06882470368 4.97195911706 5.12544970452
760 5.06497394554 4.97214075706 5.11891053602
761 5.06597566275 4.96753026111 5.12578911772
762 5.06246331718 4.97084845009 5.12670907202
763 5.06906774912 4.96537580462 5.12214858061
764 5.06994410338 4.96333794786 5.1160815952
765 5.08389377842 4.96372994502 5.11525144675
766 5.08098251183 4.95963520783 5.11083651087
767 5.08337184113 4.95528464299 5.10670336935
768 5.07861734067 4.95646163612 5.11119058439
769 5.07453723691 4.95376871064 5.11265025719
770 5.0683465597 4.96062089867 5.10638439664
771 5.0634532808 4.97770550196 5.10630764898
772 5.06195321894 4.97192323004 5.1194933357
773 5.06214082168 4.98678057074 5.12633828941
774 5.06442250358 4.98524107137 5.12772861243
775 5.06272954603 4.97996722717 5.1543402893
776 5.06812560772 4.97387035957 5.16226004635
777 5.07829396879 4.96852734774 5.15793146614
778 5.07935866912 4.96271930158 5.15455139225
779 5.0764712744 4.95948240782 5.15102531557
780 5.07455260916 4.96050239356 5.14475125399
781 5.07844987268 4.95877771886 5.14769240124
782 5.07840678297 4.95510777331 5.15555000806
783 5.07658753657 4.95369479898 5.15276831271
784 5.07740132938 4.95385433447 5.15293657791
785 5.07482789213 4.94755931743 5.15936468972
786 5.09147315124 4.94402401371 5.1592180491
787 5.08513208717 4.94005110424 5.15655352202
788 5.08923634592 4.94097512455 5.15310420418
789 5.08406427743 4.93830446164 5.1470067891
790 5.0861406854 4.93508481447 5.14264287619
791 5.09096075185 4.93058959812 5.14009208804
792 5.09077818682 4.92535939759 5.14843476753
793 5.08710438726 4.9209698708 5.1427892483
794 5.09500332138 4.91577040699 5.13780271235
795 5.08886566934 4.91117434847 5.14892819232
796 5.08352427095 4.91092542899 5.14268231147
797 5.08555712272 4.90653722109 5.13665108308
798 5.08250267191 4.90343597336 5.13930271054
799 5.07931174741 4.90903222883 5.14256385027
800 5.07755323007 4.90605742597 5.14618215764
801 5.07299261266 4.90040617791 5.15250988184
802 5.07200398002 4.89652246716 5.15493438694
803 5.0812822296 4.9076755231 5.15019665359
804 5.08813124457 4.91646511958 5.14501670767
805 5.08673921101 4.91741896452 5.13931923437
806 5.08844457171 4.91475949178 5.13548442442
807 5.08252513542 4.91525234301 5.1409638865
808 5.0796569785 4.91366936144 5.13988557732
809 5.08107688046 4.91413942684 5.14010018291
810 5.07487527798 4.92025905922 5.14205759096
811 5.08757274467 4.91610914448 5.14206945203
812 5.08531772348 4.91331486607 5.13841704415
813 5.08420835337 4.91488419296 5.14080109576
814 5.08549496094 4.91039978577 5.13460440468
815 5.08393751377 4.90563201959 5.14480149512
816 5.08139176211 4.90078906109 5.14245336453
817 5.08160505845 4.8989266565 5.13921865327
818 5.08767459437 4.90524539828 5.13894748839
819 5.08475838781 4.90619263961 5.13892428259
820 5.08000327717 4.90398895443 5.13501803085
821 5.0957182366 4.90284463682 5.13001986626
822 5.09631943431 4.91074674983 5.13050910945
823 5.09068580462 4.90536482373 5.12899424523
824 5.08587630805 4.91054869055 5.12434107721
825 5.08199130066 4.91443880695 5.11915089245
826 5.07607829915 4.9090606336 5.11502953307
827 5.0706681443 4.90798953235 5.11449316103
828 5.06657756276 4.90904447665 5.1101146185
829 5.06558232927 4.91801239258 5.10663209088
830 5.06799991261 4.91354344337 5.1006195694
831 5.06659869349 4.91452186254 5.09883928133
832 5.07068658558 4.91388122468 5.09447228892
833 5.0746149042 4.91288747267 5.08946885106
834 5.06949645632 4.90730851578 5.09847600734
835 5.06916028345 4.90675078314 5.10839675523
836 5.07220648676 4.90361295702 5.11092219245
837 5.07550737721 4.900746687 5.10495254995
838 5.07376438194 4.90298560434 5.10622179706
839 5.07314001752 4.8985210495 5.10497473975
840 5.0770778018 4.89308258426 5.10310708969
841 5.07417541153 4.91070025189 5.09730285445
842 5.0724781228 4.90652191561 5.10103529321
843 5.07970577844 4.90122489007 5.0986621231
844 5.08841994813 4.90195001341 5.09312780291
845 5.09865290389 4.89771888295 5.09584047448
846 5.11365095903 4.89440156433 5.09396748112
847 5.11333512765 4.89975144514 5.08812145801
848 5.12838255 4.90062505368 5.09958424691
849 5.12533964097 4.90677688941 5.10152934318
850 5.11994955325 4.90178532128 5.09669066469
851 5.11442705631 4.90239719453 5.09529782598
852 5.13234886997 4.90040408384 5.09061007191
853 5.13144843475 4.90386896812 5.08568875411
854 5.12664264031 4.90734820157 5.09038256881
855 5.13420806746 4.91747261181 5.0908588227
856 5.13148024415 4.92048779917 5.09142657547
857 5.13041525827 4.91590948176 5.08893953103
858 5.1503699525 4.92088049713 5.0831475308
859 5.14867017377 4.92048877182 5.08575258234
860 5.14470215131 4.91627230732 5.08497904543
861 5.14343896092 4.922982319 5.08178221806
862 5.14043221704 4.92611896481 5.08249636104
863 5.14306219734 4.92045220979 5.07742372611
864 5.14948666446 4.91543143994 5.0910014625
865 5.15684361482 4.91341071146 5.08661776237
866 5.15123151914 4.91249515782 5.09718277371
867 5.15078036326 4.90814831147 5.09960066365
868 5.14642057294 4.91407731804 5.10816653276
869 5.14685400926 4.91670019668 5.10531401364
870 5.14149682137 4.92118040242 5.10453227484
871 5.13781565399 4.91885685708 5.10122013679
872 5.14675438593 4.91703275336 5.09560591423
873 5.16274835463 4.91354318964 5.09233266688
874 5.15910013909 4.91301685009 5.10971117471
875 5.15660637866 4.90847418859 5.108618579
876 5.15310281092 4.91747041516 5.10416534184
877 5.1537390854 4.91342850605 5.10246732748
878 5.14797889175 4.92679116591 5.09741483799
879 5.1424252015 4.9235758628 5.09684722218
880 5.13795578029 4.91845405267 5.09176083026
881 5.13347592473 4.91412846201 5.09694886799
882 5.12772427521 4.9276116293 5.10334062896
883 5.1222121972 4.9380732985 5.09786564258
884 5.13511019413 4.93870984003 5.10865023229
885 5.12956004261 4.93993910797 5.10546995396
886 5.12385157483 4.93903198051 5.10019856156
887 5.12729840838 4.93877991097 5.1165688571
888 5.12372128836 4.93430215677 5.1124741405
889 5.11967287769 4.9290732591 5.10802732804
890 5.11785872943 4.92767139353 5.10693178576
891 5.1186148194 4.92254613789 5.10289618093
892 5.11593528132 4.92401735866 5.09929424361
893 5.14155188215 4.93214425645 5.10237925573
894 5.13931812976 4.93345073437 5.10101153421
895 5.13888735297 4.93171080092 5.11053755924
896 5.13322097244 4.92637619358 5.10671318004
897 5.12840589082 4.92691644501 5.10497351086
898 5.12960185893 4.92304805891 5.10465256005
899 5.12505542449 4.92948266933 5.10570510893
900 5.12400252066 4.92683583036 5.10298001023
901 5.12028854927 4.9231644365 5.09954455519
902 5.11609013805 4.92091556859 5.09965993348
903 5.11142004552 4.91990251967 5.09455618299
904 5.10627609602 4.91577099258 5.09126999891
905 5.11454103049 4.91221517863 5.0931268712
906 5.11039480825 4.91113507502 5.09845264172
907 5.11167856561 4.91734308936 5.09508403917
908 5.1062063628 4.91233099786 5.09298382693
909 5.10964566238 4.91150783869 5.10671439434
910 5.10835197178 4.90843057832 5.10923610415
911 5.10508977128 4.90832828423 5.10406917131
912 5.10819851825 4.9057445921 5.09959076943
913 5.10581286484 4.90221480354 5.09416255789
914 5.10090861841 4.8998001133 5.08961691019
915 5.09986800654 4.89777563643 5.08560523793
916 5.09985455714 4.89453983833 5.08716228919
917 5.09576362388 4.89107397503 5.08776418266
918 5.09056598328 4.88599097127 5.08944783638
919 5.09241242392 4.8886472622 5.0862948132
920 5.09329692974 4.88907764106 5.09098146844
921 5.0894982759 4.89076550387 5.08556760945
922 5.08466206358 4.88658196739 5.08393317267
923 5.08209351915 4.89061408591 5.08023623351
924 5.0770409582 4.88651760399 5.0789002916
925 5.07190715724 4.88873187109 5.07787678473
926 5.06738494038 4.88697222085 5.07959909157
927 5.06253914245 4.8931069911 5.07602735021
928 5.0734209036 4.89284415201 5.07069564156
929 5.08367951115 4.89167073463 5.06851055943
930 5.08364621198 4.88739113736 5.0702149976
931 5.08760141755 4.90394662749 5.06783018908
932 5.09186450873 4.90110540008 5.0643360653
933 5.09267274895 4.90239806634 5.06298109437
934 5.0900590826 4.89941732702 5.06113589224
935 5.08843954542 4.90358566883 5.06664826033
936 5.08411149061 4.91861695517 5.07083808526
937 5.08072074352 4.91379662112 5.07487793347
938 5.08152050792 4.91951555549 5.07252272875
939 5.07950241317 4.92051789434 5.06774328236
940 5.07423796609 4.91724819945 5.0650338941
941 5.08193149955 4.91901790332 5.05983328839
942 5.07842047785 4.91817207702 5.05830852707
943 5.07392885898 4.91748105508 5.05530764745
944 5.07145191168 4.91831034053 5.05026648015
945 5.07217899583 4.91354844474 5.05446233535
946 5.07776249985 4.91124073133 5.05578864989
947 5.07795464618 4.90779576491 5.05306210137
948 5.07689828355 4.90639786834 5.05246611599
949 5.08005783778 4.90533981058 5.05986691596
950 5.08450843196 4.90685424916 5.05614646556
951 5.08951464685 4.92561593308 5.05117692395
952 5.08452155073 4.92074487807 5.04972011624
953 5.08416765776 4.91675920799 5.05324956505
954 5.08319115627 4.91861619315 5.0541398836
955 5.07800996909 4.91619247815 5.05327210469
956 5.07594009023 4.9123546483 5.05033904878
957 5.07300237713 4.91502644626 5.04777495934
958 5.07246547527 4.91155513626 5.04993916176
959 5.07335449203 4.90769863859 5.05112207209
960 5.08043484801 4.90605638346 5.04874906981
961 5.08687429833 4.90114873425 5.04445752254
962 5.08628983476 4.89614899333 5.04803094775
963 5.08286176849 4.89541441714 5.06093226968
964 5.07913374538 4.89757524887 5.06080132776
965 5.07805878799 4.89461233584 5.06345466413
966 5.07628260337 4.89001355408 5.07922830856
967 5.0746502317 4.88819107196 5.07592931755
968 5.07723229646 4.89114608453 5.07778859025
969 5.07474219102 4.88790811126 5.07376652631
970 5.07485079607 4.88334687782 5.07692426638
971 5.07235578655 4.8800902545 5.0966537295
972 5.07134176801 4.87670070697 5.09240280031
973 5.07157310779 4.87450686492 5.08721285432
974 5.06911333928 4.87515839561 5.08479264196
975 5.06937223839 4.87583698746 5.08271077251
976 5.0684171118 4.87382095102 5.08318389862
977 5.06716310928 4.86920088094 5.08032103359
978 5.06340124078 4.87061652941 5.09068028925
979 5.06806916165 4.86572973465 5.0899308352
980 5.06676752417 4.86134519348 5.08851889578
981 5.06284152937 4.85688467683 5.08573041159
982 5.05976267793 4.85279754982 5.0821523891
983 5.05556558185 4.84811217551 5.08288730255
984 5.05710661495 4.85288547587 5.08242775983
985 5.05383562121 4.85010260119 5.09072270373
986 5.04945458335 4.84878393192 5.08664604702
987 5.04540738504 4.84882718444 5.09347250827
988 5.04832966974 4.86246515811 5.09155292923
989 5.04592052501 4.85940097172 5.09156192952
990 5.04182914834 4.85590981053 5.08642937757
991 5.04333708551 4.85560434664 5.09434859499
992 5.04268159417 4.85103992847 5.09148866801
993 5.05428341431 4.85048226128 5.09318079361
994 5.05959785344 4.84634750705 5.0943293287
995 5.0660389876 4.84715426491 5.10035683198
996 5.0611380269 4.85410952227 5.09915693774
997 5.05695838255 4.85198972921 5.10249819323
998 5.06149208602 4.84804411877 5.09805074479
999 5.05704076862 4.84574860044 5.1010591371
1000 5.05364118021 4.84726285186 5.09879241896
